ANP,URL,Worker Resposes,,,,STDev/Img,STDev/ANP,Mean/Img,Mean/ANP
sexy_lingerie,http://farm3.static.flickr.com/2207/2441277310_3e0c3000ba.jpg,1,0,1,,0.577350269,,0.666666667,
sexy_lingerie,http://farm6.static.flickr.com/5163/5332097462_f483c04edf.jpg,-2,0,0,,1.154700538,,-0.666666667,
sexy_lingerie,http://farm9.static.flickr.com/8554/8711134470_f55c28fa85.jpg,1,0,0,,0.577350269,0.927960727,0.333333333,0.111111111
sexy_lips,http://farm3.static.flickr.com/2604/3663777730_6ea92bea08.jpg,1,,0,,0.707106781,,0.5,
sexy_lips,http://farm3.static.flickr.com/2707/4084259675_146f310b83.jpg,0,1,1,,0.577350269,,0.666666667,
sexy_lips,http://farm4.static.flickr.com/3123/3355946678_d2f297afa7.jpg,1,1,2,,0.577350269,0.640869944,1.333333333,0.833333333
sexy_man,http://farm1.static.flickr.com/222/488495180_4bd9e1f65a.jpg,1,1,0,,0.577350269,,0.666666667,
sexy_man,http://farm2.static.flickr.com/1099/1315650241_4701a8bd00.jpg,1,0,0,,0.577350269,,0.333333333,
sexy_man,http://farm4.static.flickr.com/3178/2925352235_7d184204d3.jpg,1,1,0,,0.577350269,0.527046277,0.666666667,0.555555556
sexy_men,http://farm1.static.flickr.com/47/132293270_5361eb6ce4.jpg,1,2,0,,1,,1,
sexy_men,http://farm2.static.flickr.com/1193/906264174_4be61a106c.jpg,0,1,0,,0.577350269,,0.333333333,
sexy_men,http://farm7.static.flickr.com/6205/6036290978_60921d561e.jpg,0,1,0,,0.577350269,0.726483157,0.333333333,0.555555555
sexy_model,http://farm7.static.flickr.com/6222/6303914572_455df28e7b.jpg,0,0,1,,0.577350269,,0.333333333,
sexy_model,http://farm9.static.flickr.com/8227/8446477677_e44871b6b5.jpg,0,0,0,,0,,0,
sexy_model,http://farm9.static.flickr.com/8414/8710726654_26a47d4cc9.jpg,0,0,0,,0,0.333333333,0,0.111111111
sexy_muscles,http://farm4.static.flickr.com/3371/3179719139_7ab93dc0cf.jpg,0,0,1,,0.577350269,,0.333333333,
sexy_muscles,http://farm7.static.flickr.com/6144/6035848817_a56696a7fd.jpg,-1,-1,-1,,0,,-1,
sexy_muscles,http://farm9.static.flickr.com/8045/8411404594_8bfe2454c4.jpg,0,0,0,,0,0.666666667,0,-0.222222222
sexy_party,http://farm1.static.flickr.com/3/4687172_aeeb104543.jpg,1,-1,1,,1.154700538,,0.333333333,
sexy_party,http://farm1.static.flickr.com/54/137083768_508c03780b.jpg,0,1,1,,0.577350269,,0.666666667,
sexy_party,http://farm9.static.flickr.com/8499/8313403522_665e0927b7.jpg,0,1,1,,0.577350269,0.726483157,0.666666667,0.555555556
sexy_people,http://farm1.static.flickr.com/49/142335661_4b6628a9f4.jpg,1,0,0,,0.577350269,,0.333333333,
sexy_people,http://farm4.static.flickr.com/3266/2797728466_d251bbbda0.jpg,0,1,1,,0.577350269,,0.666666667,
sexy_people,http://farm8.static.flickr.com/7330/9247758488_980650c1db.jpg,2,1,1,,0.577350269,0.666666667,1.333333333,0.777777778
sexy_pose,http://farm1.static.flickr.com/211/472822111_9d2f02b614.jpg,0,0,,,0,,0,
sexy_pose,http://farm3.static.flickr.com/2910/14189464545_7b1bb8eb04.jpg,1,0,0,,0.577350269,,0.333333333,
sexy_pose,http://farm5.static.flickr.com/4141/4752264758_3db287ea71.jpg,0,1,2,,1,0.755928946,1,0.444444444
sexy_santa,http://farm3.static.flickr.com/2432/3681034853_2e5c73e5bc.jpg,0,0,0,,0,,0,
sexy_santa,http://farm4.static.flickr.com/3126/3119126852_c4e3fa489f.jpg,1,,1,,0,,1,
sexy_santa,http://farm4.static.flickr.com/3682/11354616334_2a8ac23165.jpg,1,1,1,,0,0.51754917,1,0.666666667
sexy_shoes,http://farm2.static.flickr.com/1020/1471756285_068a06b5e1.jpg,1,0,0,,0.577350269,,0.333333333,
sexy_shoes,http://farm2.static.flickr.com/1383/1173222977_2a9cb59099.jpg,0,1,1,,0.577350269,,0.666666667,
sexy_shoes,http://farm9.static.flickr.com/8095/8556528607_81d28f8663.jpg,0,0,0,,0,0.5,0,0.333333333
sexy_underwear,http://farm3.static.flickr.com/2563/4088024041_f98c474149.jpg,-2,2,0,,2,,0,
sexy_underwear,http://farm9.static.flickr.com/8190/8094789303_3b54e2ebef.jpg,0,2,0,,1.154700538,,0.666666667,
sexy_underwear,http://farm9.static.flickr.com/8496/8387577241_aa1035b65a.jpg,1,-1,2,,1.527525232,1.424000624,0.666666667,0.444444445
sexy_wife,http://farm4.static.flickr.com/3697/12942309973_fac21b3685.jpg,0,0,1,,0.577350269,,0.333333333,
sexy_wife,http://farm4.static.flickr.com/3803/10019127804_8b1e8eb18d.jpg,1,0,0,,0.577350269,,0.333333333,
sexy_wife,http://farm9.static.flickr.com/8115/8964697738_93cd686dfc.jpg,1,0,0,,0.577350269,0.5,0.333333333,0.333333333
sexy_woman,http://farm5.static.flickr.com/4137/4777350242_9aa112887e.jpg,2,0,,,1.414213562,,1,
sexy_woman,http://farm6.static.flickr.com/5444/8810010761_6c8a9f57f2.jpg,2,0,1,,1,,1,
sexy_woman,http://farm9.static.flickr.com/8532/8593742287_7254db0d95.jpg,0,0,1,,0.577350269,0.88640526,0.333333333,0.777777778
sexy_women,http://farm4.static.flickr.com/3887/14619985958_352ab5d634.jpg,1,1,0,,0.577350269,,0.666666667,
sexy_women,http://farm8.static.flickr.com/7457/8720139585_bec8e51f8a.jpg,1,1,0,,0.577350269,,0.666666667,
sexy_women,http://farm9.static.flickr.com/8219/8269152510_cd889c1121.jpg,0,0,1,,0.577350269,0.527046277,0.333333333,0.555555556
shaggy_dog,http://farm1.static.flickr.com/95/232985584_6098be9e9c.jpg,1,1,1,,0,,1,
shaggy_dog,http://farm6.static.flickr.com/5499/11750471594_f698eac6ea.jpg,2,0,1,,1,,1,
shaggy_dog,http://farm8.static.flickr.com/7169/6683796189_1b812da4cc.jpg,0,0,1,,0.577350269,0.666666667,0.333333333,0.777777778
shallow_water,http://farm4.static.flickr.com/3139/2991470277_b94fe37a5b.jpg,1,1,0,,0.577350269,,0.666666667,
shallow_water,http://farm6.static.flickr.com/5491/11721433206_b03e8277e0.jpg,1,1,2,,0.577350269,,1.333333333,
shallow_water,http://farm6.static.flickr.com/5558/15017918688_9ed7290ba9.jpg,0,1,0,,0.577350269,0.666666667,0.333333333,0.777777778
shared_space,http://farm3.static.flickr.com/2807/12430021993_662d9d7374.jpg,0,0,0,,0,,0,
shared_space,http://farm3.static.flickr.com/2878/10104914355_80f697cdfb.jpg,,0,-1,,0.707106781,,-0.5,
shared_space,http://farm9.static.flickr.com/8532/8496982497_a270dd26c5.jpg,1,0,0,,0.577350269,0.534522484,0.333333333,-0.055555556
sharp_edge,http://farm4.static.flickr.com/3217/2844679055_c47cb47058.jpg,0,0,0,,0,,0,
sharp_edge,http://farm4.static.flickr.com/3902/15339784095_be7d4db413.jpg,1,0,2,,1,,1,
sharp_edge,http://farm9.static.flickr.com/8069/8236488308_93bcf0d426.jpg,1,1,1,,0,0.707106781,1,0.666666667
sharp_park,http://farm1.static.flickr.com/23/27027362_b8b21925eb.jpg,1,0,1,,0.577350269,,0.666666667,
sharp_park,http://farm3.static.flickr.com/2518/4130525423_cf425ab66e.jpg,1,1,0,,0.577350269,,0.666666667,
sharp_park,http://farm4.static.flickr.com/3794/9129425858_69d999bd74.jpg,1,2,2,,0.577350269,0.707106781,1.666666667,1
sharp_teeth,http://farm1.static.flickr.com/4/7573068_398aca9127.jpg,-1,-1,,,0,,-1,
sharp_teeth,http://farm5.static.flickr.com/4012/4422728576_d0fe738bc2.jpg,-2,-1,1,,1.527525232,,-0.666666667,
sharp_teeth,http://farm7.static.flickr.com/6228/6274820158_0401ab1da3.jpg,-2,-2,-2,,0,1.035098339,-2,-1.222222222
shattered_glass,http://farm4.static.flickr.com/3067/2854749529_7d7b470abe.jpg,2,0,,,1.414213562,,1,
shattered_glass,http://farm4.static.flickr.com/3437/3199595053_7ebdbffd53.jpg,-2,1,-2,,1.732050808,,-1,
shattered_glass,http://farm4.static.flickr.com/3468/5823318937_c95e9d55a6.jpg,1,0,0,,0.577350269,1.414213562,0.333333333,0.111111111
sheer_blouse,http://farm2.static.flickr.com/1432/1459307422_f76516d322.jpg,1,1,0,,0.577350269,,0.666666667,
sheer_blouse,http://farm5.static.flickr.com/4109/4956151113_165f40fbb8.jpg,-2,1,1,,1.732050808,,0,
sheer_blouse,http://farm9.static.flickr.com/8032/7986811901_82e285621f.jpg,1,1,1,,0,1.013793755,1,0.555555556
shining_rock,http://farm2.static.flickr.com/1287/655704657_a5aefd6cbb.jpg,1,1,0,,0.577350269,,0.666666667,
shining_rock,http://farm5.static.flickr.com/4058/5134512822_a664aa5cd9.jpg,1,0,1,,0.577350269,,0.666666667,
shining_rock,http://farm6.static.flickr.com/5295/5464476657_f8cde895d0.jpg,2,0,1,,1,0.666666667,1,0.777777778
short_bed,http://farm3.static.flickr.com/2229/2234957005_6515bca310.jpg,0,1,0,,0.577350269,,0.333333333,
short_bed,http://farm4.static.flickr.com/3309/3526522600_21d91abf5f.jpg,2,0,0,,1.154700538,,0.666666667,
short_bed,http://farm9.static.flickr.com/8492/8343572620_2629850654.jpg,0,2,0,,1.154700538,0.881917104,0.666666667,0.555555556
short_dress,http://farm6.static.flickr.com/5274/14425090914_84de21ae69.jpg,2,0,0,,1.154700538,,0.666666667,
short_dress,http://farm8.static.flickr.com/7499/15648127217_6cfdb7c13c.jpg,1,0,0,,0.577350269,,0.333333333,
short_dress,http://farm9.static.flickr.com/8484/8205485305_6e1f95e514.jpg,1,2,0,,1,0.866025404,1,0.666666667
short_row,http://farm1.static.flickr.com/215/517120678_b82be141b9.jpg,-1,0,0,,0.577350269,,-0.333333333,
short_row,http://farm3.static.flickr.com/2753/5796407372_c3b345793d.jpg,1,0,1,,0.577350269,,0.666666667,
short_row,http://farm4.static.flickr.com/3378/3673290244_d7b10ccd07.jpg,1,0,0,,0.577350269,0.666666667,0.333333333,0.222222222
short_run,http://farm4.static.flickr.com/3908/14728770896_8b69f0c5cd.jpg,1,1,0,,0.577350269,,0.666666667,
short_run,http://farm8.static.flickr.com/7298/13577784263_6b15a9e360.jpg,1,2,1,,0.577350269,,1.333333333,
short_run,http://farm8.static.flickr.com/7577/15816210585_e6c317d31b.jpg,1,1,1,,0,0.5,1,1
short_sale,http://farm3.static.flickr.com/2518/4124871877_2e51c3fc71.jpg,2,1,1,,0.577350269,,1.333333333,
short_sale,http://farm7.static.flickr.com/6152/6168608666_6cef9c9b48.jpg,0,0,1,,0.577350269,,0.333333333,
short_sale,http://farm7.static.flickr.com/6199/6078197880_910756a244.jpg,1,1,1,,0,0.600925213,1,0.888888889
short_skirt,http://farm3.static.flickr.com/2851/10786185436_bc2b7ba8d1.jpg,1,0,1,,0.577350269,,0.666666667,
short_skirt,http://farm6.static.flickr.com/5504/9781555431_2dcd1da4eb.jpg,1,0,1,,0.577350269,,0.666666667,
short_skirt,http://farm9.static.flickr.com/8299/7796488176_ebd4550da2.jpg,2,1,1,,0.577350269,0.600925213,1.333333333,0.888888889
short_sleeve,http://farm4.static.flickr.com/3573/3777423482_0d5fa451d6.jpg,1,1,0,,0.577350269,,0.666666667,
short_sleeve,http://farm4.static.flickr.com/3787/10884802675_50e300d836.jpg,1,1,-2,,1.732050808,,0,
short_sleeve,http://farm5.static.flickr.com/4081/4805697031_fea6cebc53.jpg,1,1,1,,0,1.013793755,1,0.555555556
short_stay,http://farm4.static.flickr.com/3124/2322669880_4318ecc1b2.jpg,0,0,0,,0,,0,
short_stay,http://farm5.static.flickr.com/4096/4873290335_660562456f.jpg,0,0,0,,0,,0,
short_stay,http://farm9.static.flickr.com/8532/8669585205_957b3a80ec.jpg,,0,0,,0,0,0,0
short_stories,http://farm4.static.flickr.com/3529/3830743080_78317130fe.jpg,-1,0,0,,0.577350269,,-0.333333333,
short_stories,http://farm4.static.flickr.com/3543/3425717611_4b9333b574.jpg,-1,2,0,,1.527525232,,0.333333333,
short_stories,http://farm6.static.flickr.com/5441/7180793995_5c97f59406.jpg,0,0,0,,0,0.866025404,0,0
short_trip,http://farm3.static.flickr.com/2232/5754371471_5a88311af0.jpg,0,0,0,,0,,0,
short_trip,http://farm4.static.flickr.com/3137/2470284611_e541e77926.jpg,1,0,0,,0.577350269,,0.333333333,
short_trip,http://farm4.static.flickr.com/3912/14678095671_bab9f644ee.jpg,0,1,1,,0.577350269,0.5,0.666666667,0.333333333
shot_tower,http://farm1.static.flickr.com/58/218999195_58487b4a3b.jpg,1,0,0,,0.577350269,,0.333333333,
shot_tower,http://farm4.static.flickr.com/3380/3316044065_22a3a205e9.jpg,-1,0,-1,,0.577350269,,-0.666666667,
shot_tower,http://farm8.static.flickr.com/7400/9731332894_ddf37fd631.jpg,0,0,0,,0,0.600925213,0,-0.111111111
shut_eye,http://farm3.static.flickr.com/2112/2227872510_a0c9369ed2.jpg,1,0,1,,0.577350269,,0.666666667,
shut_eye,http://farm3.static.flickr.com/2700/4424107369_32a7da9cd0.jpg,1,-1,0,,1,,0,
shut_eye,http://farm5.static.flickr.com/4121/4853493457_1640ce7271.jpg,1,0,1,,0.577350269,0.726483157,0.666666667,0.444444445
shy_child,http://farm1.static.flickr.com/65/191171677_03bcb3ec36.jpg,1,1,2,,0.577350269,,1.333333333,
shy_child,http://farm2.static.flickr.com/1048/1343228626_fe49a15e3a.jpg,1,1,1,,0,,1,
shy_child,http://farm8.static.flickr.com/7353/9062721382_a6c19f7609.jpg,1,-1,-1,,1.154700538,1,-0.333333333,0.666666667
shy_guy,http://farm3.static.flickr.com/2356/2358048263_243b8c1f19.jpg,2,-1,0,,1.527525232,,0.333333333,
shy_guy,http://farm3.static.flickr.com/2923/14582796990_566dea83f0.jpg,-1,1,0,,1,,0,
shy_guy,http://farm7.static.flickr.com/6107/6367751405_6e80d82011.jpg,1,0,0,,0.577350269,0.971825316,0.333333333,0.222222222
sick_children,http://farm4.static.flickr.com/3003/2780575881_22d2206d35.jpg,0,1,2,,1,,1,
sick_children,http://farm4.static.flickr.com/3267/3231128370_e2db616950.jpg,0,-1,0,,0.577350269,,-0.333333333,
sick_children,http://farm4.static.flickr.com/3335/4574821993_466864d585.jpg,-1,-2,-1,,0.577350269,1.201850425,-1.333333333,-0.222222222
sick_day,http://farm1.static.flickr.com/246/519170653_005c1de4cf.jpg,0,1,1,,0.577350269,,0.666666667,
sick_day,http://farm8.static.flickr.com/7158/6764335679_f26c8ab3ba.jpg,0,0,0,,0,,0,
sick_day,http://farm9.static.flickr.com/8595/15707328909_2f3e9fe3f6.jpg,-1,0,0,,0.577350269,0.600925213,-0.333333333,0.111111111
sick_girl,http://farm1.static.flickr.com/108/316478405_e2f53fcf26.jpg,-1,0,-1,,0.577350269,,-0.666666667,
sick_girl,http://farm4.static.flickr.com/3063/2652894871_3ee2039c34.jpg,1,1,1,,0,,1,
sick_girl,http://farm4.static.flickr.com/3336/3503767697_c68c906ca4.jpg,0,0,0,,0,0.78173596,0,0.111111111
sick_puppies,http://farm3.static.flickr.com/2425/3814344651_bec1fc2676.jpg,,0,0,,0,,0,
sick_puppies,http://farm3.static.flickr.com/2518/3892754143_86efc6eb36.jpg,1,1,0,,0.577350269,,0.666666667,
sick_puppies,http://farm4.static.flickr.com/3572/3389390923_33fdbdd473.jpg,1,-2,,,2.121320344,1.069044968,-0.5,0.055555556
silent_cinema,http://farm3.static.flickr.com/2508/4169613754_70bd52c503.jpg,0,1,1,,0.577350269,,0.666666667,
silent_cinema,http://farm6.static.flickr.com/5059/5436689211_02af79cc55.jpg,0,1,0,,0.577350269,,0.333333333,
silent_cinema,http://farm8.static.flickr.com/7159/6585598947_5d47b5c92c.jpg,1,0,0,,0.577350269,0.527046277,0.333333333,0.444444444
silent_city,http://farm3.static.flickr.com/2526/4151915180_71630a4348.jpg,0,0,-1,,0.577350269,,-0.333333333,
silent_city,http://farm4.static.flickr.com/3379/3566202553_431b7247b8.jpg,0,1,0,,0.577350269,,0.333333333,
silent_city,http://farm5.static.flickr.com/4142/4917580678_d33cacd553.jpg,0,0,1,,0.577350269,0.600925213,0.333333333,0.111111111
silent_comedy,http://farm4.static.flickr.com/3054/2570968060_3fe8f05fdb.jpg,1,0,2,,1,,1,
silent_comedy,http://farm5.static.flickr.com/4050/4522211756_62c211a999.jpg,0,1,1,,0.577350269,,0.666666667,
silent_comedy,http://farm6.static.flickr.com/5113/7069712559_5ecbc65b61.jpg,2,1,1,,0.577350269,0.707106781,1.333333333,1
silent_hill,http://farm4.static.flickr.com/3761/9782119794_73329c30ac.jpg,1,-1,0,,1,,0,
silent_hill,http://farm7.static.flickr.com/6033/6372485725_22886c8c95.jpg,0,-1,-2,,1,,-1,
silent_hill,http://farm9.static.flickr.com/8297/7759083720_ddb7f965a8.jpg,-2,-1,0,,1,1,-1,-0.666666667
silent_lake,http://farm3.static.flickr.com/2247/1531148411_588a81d16d.jpg,1,1,0,,0.577350269,,0.666666667,
silent_lake,http://farm4.static.flickr.com/3226/2592302508_9b57d8f8bc.jpg,0,0,1,,0.577350269,,0.333333333,
silent_lake,http://farm7.static.flickr.com/6169/6201727401_83c57248ae.jpg,1,2,2,,0.577350269,0.78173596,1.666666667,0.888888889
silent_party,http://farm1.static.flickr.com/99/300296032_45efdcdfb1.jpg,1,1,1,,0,,1,
silent_party,http://farm4.static.flickr.com/3814/9228739341_1d590d8006.jpg,1,-1,0,,1,,0,
silent_party,http://farm7.static.flickr.com/6036/6307718579_b5a9213cb3.jpg,1,1,1,,0,0.707106781,1,0.666666667
silent_protest,http://farm2.static.flickr.com/1328/4602899970_77b237cdc4.jpg,1,-1,0,,1,,0,
silent_protest,http://farm7.static.flickr.com/6152/6217645488_b97d6058ce.jpg,0,-1,-1,,0.577350269,,-0.666666667,
silent_protest,http://farm7.static.flickr.com/6169/6238542112_8149db6dff.jpg,-1,-1,-1,,0,0.726483157,-1,-0.555555556
silent_scream,http://farm3.static.flickr.com/2509/3755696473_1917cf6935.jpg,1,-1,0,,1,,0,
silent_scream,http://farm5.static.flickr.com/4044/4473449240_8a3ca6190b.jpg,1,0,1,,0.577350269,,0.666666667,
silent_scream,http://farm8.static.flickr.com/7077/7156028384_8d83cef50e.jpg,1,2,-1,,1.527525232,1.013793755,0.666666667,0.444444445
silky_water,http://farm6.static.flickr.com/5561/14588941147_76b349297e.jpg,2,1,2,,0.577350269,,1.666666667,
silky_water,http://farm8.static.flickr.com/7148/6394725637_7a338dff47.jpg,1,1,0,,0.577350269,,0.666666667,
silky_water,http://farm8.static.flickr.com/7346/9476536640_6881a97a86.jpg,1,1,0,,0.577350269,0.707106781,0.666666667,1
silly_cat,http://farm1.static.flickr.com/130/343438652_5c70c015c9.jpg,1,0,1,,0.577350269,,0.666666667,
silly_cat,http://farm3.static.flickr.com/2629/4228655140_5f200eac4e.jpg,2,0,2,,1.154700538,,1.333333333,
silly_cat,http://farm4.static.flickr.com/3245/3139880014_295bdd0d84.jpg,-2,0,-1,,1,1.322875656,-1,0.333333333
silly_dog,http://farm3.static.flickr.com/2486/4023525388_01bd21e881.jpg,0,1,1,,0.577350269,,0.666666667,
silly_dog,http://farm3.static.flickr.com/2925/14498480197_02ba073ba4.jpg,1,0,2,,1,,1,
silly_dog,http://farm4.static.flickr.com/3856/15207698346_5b0262aa7f.jpg,1,1,0,,0.577350269,0.666666667,0.666666667,0.777777778
silly_faces,http://farm3.static.flickr.com/2680/4052620985_b402593b92.jpg,2,2,2,,0,,2,
silly_faces,http://farm4.static.flickr.com/3021/2840118317_5a247bbfba.jpg,1,1,0,,0.577350269,,0.666666667,
silly_faces,http://farm4.static.flickr.com/3149/2997528684_a4d51c51e9.jpg,2,1,1,,0.577350269,0.707106781,1.333333333,1.333333333
silly_girl,http://farm1.static.flickr.com/124/407430968_536c490993.jpg,-1,-1,-1,,0,,-1,
silly_girl,http://farm5.static.flickr.com/4104/5052977764_6c4e438d4a.jpg,1,0,0,,0.577350269,,0.333333333,
silly_girl,http://farm9.static.flickr.com/8074/8339817518_ed595ee4d4.jpg,1,1,1,,0,0.927960727,1,0.111111111
silly_hat,http://farm1.static.flickr.com/3/4925252_aa98c96419.jpg,0,1,0,,0.577350269,,0.333333333,
silly_hat,http://farm1.static.flickr.com/7/6919223_efa9ccbab9.jpg,1,0,,,0.707106781,,0.5,
silly_hat,http://farm4.static.flickr.com/3533/3851979873_7a51317e0b.jpg,1,0,1,,0.577350269,0.534522484,0.666666667,0.5
silly_kids,http://farm3.static.flickr.com/2319/1768589755_0b9f91ae48.jpg,1,1,-1,,1.154700538,,0.333333333,
silly_kids,http://farm3.static.flickr.com/2337/2492635083_056f91fcd9.jpg,0,1,1,,0.577350269,,0.666666667,
silly_kids,http://farm9.static.flickr.com/8050/8108895589_72fa318eb3.jpg,0,1,0,,0.577350269,0.726483157,0.333333333,0.444444444
silver_car,http://farm6.static.flickr.com/5168/5317357002_913d319e99.jpg,0,0,1,,0.577350269,,0.333333333,
silver_car,http://farm8.static.flickr.com/7140/7423080306_e671473e41.jpg,0,-2,1,,1.527525232,,-0.333333333,
silver_car,http://farm8.static.flickr.com/7260/7424806942_0a4dbd8cc2.jpg,0,-1,1,,1,1,0,0
silver_chain,http://farm2.static.flickr.com/1119/3168919653_1d570a3f9d.jpg,1,1,0,,0.577350269,,0.666666667,
silver_chain,http://farm4.static.flickr.com/3196/2782606116_d9497b4094.jpg,1,1,1,,0,,1,
silver_chain,http://farm5.static.flickr.com/4027/4581510044_a05788e5b6.jpg,1,0,1,,0.577350269,0.440958552,0.666666667,0.777777778
silver_cloud,http://farm6.static.flickr.com/5164/5308331610_d0377d0b24.jpg,0,1,0,,0.577350269,,0.333333333,
silver_cloud,http://farm6.static.flickr.com/5497/9304882696_861db8b082.jpg,0,1,1,,0.577350269,,0.666666667,
silver_cloud,http://farm8.static.flickr.com/7421/16404928292_5f630c7fdd.jpg,0,-1,0,,0.577350269,0.666666667,-0.333333333,0.222222222
silver_coast,http://farm5.static.flickr.com/4013/4705986880_271f1ba1fc.jpg,1,1,1,,0,,1,
silver_coast,http://farm9.static.flickr.com/8305/7992945287_710905be07.jpg,2,1,1,,0.577350269,,1.333333333,
silver_coast,http://farm9.static.flickr.com/8496/8295183490_01b0da1806.jpg,1,1,1,,0,0.333333333,1,1.111111111
silver_dress,http://farm4.static.flickr.com/3545/5804716312_5faa37434e.jpg,1,0,1,,0.577350269,,0.666666667,
silver_dress,http://farm6.static.flickr.com/5013/5415841833_a10d0d32c9.jpg,0,1,0,,0.577350269,,0.333333333,
silver_dress,http://farm8.static.flickr.com/7025/6505444087_69272cec95.jpg,0,1,0,,0.577350269,0.527046277,0.333333333,0.444444444
silver_earrings,http://farm3.static.flickr.com/2784/4096619845_16176af596.jpg,0,1,1,,0.577350269,,0.666666667,
silver_earrings,http://farm4.static.flickr.com/3482/3215439951_a832166b00.jpg,0,0,0,,0,,0,
silver_earrings,http://farm7.static.flickr.com/6045/6279679417_3fd56e3b82.jpg,0,0,0,,0,0.440958552,0,0.222222222
silver_glass,http://farm4.static.flickr.com/3688/9771743726_32cff6226f.jpg,1,0,0,,0.577350269,,0.333333333,
silver_glass,http://farm5.static.flickr.com/4025/5144259644_038f0e411d.jpg,1,0,2,,1,,1,
silver_glass,http://farm9.static.flickr.com/8096/8549177188_2a397383b1.jpg,0,0,0,,0,0.726483157,0,0.444444444
